# Region      : all 
# Cells       : 651
# Volume      : 1.000000e-06
# Time        	volAverage(T)
1044          	6.362436e+02
1045          	6.362447e+02
1046          	6.362459e+02
1047          	6.362470e+02
1048          	6.362480e+02
1049          	6.362491e+02
1050          	6.362502e+02
1051          	6.362513e+02
1052          	6.362523e+02
1053          	6.362534e+02
1054          	6.362544e+02
1055          	6.362555e+02
1056          	6.362565e+02
1057          	6.362575e+02
1058          	6.362585e+02
1059          	6.362595e+02
1060          	6.362605e+02
1061          	6.362615e+02
1062          	6.362625e+02
1063          	6.362635e+02
1064          	6.362645e+02
1065          	6.362654e+02
1066          	6.362664e+02
1067          	6.362673e+02
1068          	6.362683e+02
1069          	6.362692e+02
1070          	6.362702e+02
1071          	6.362711e+02
1072          	6.362720e+02
1073          	6.362729e+02
1074          	6.362738e+02
1075          	6.362747e+02
1076          	6.362756e+02
1077          	6.362765e+02
1078          	6.362774e+02
1079          	6.362782e+02
1080          	6.362791e+02
1081          	6.362800e+02
1082          	6.362808e+02
1083          	6.362816e+02
1084          	6.362825e+02
1085          	6.362833e+02
1086          	6.362841e+02
1087          	6.362850e+02
1088          	6.362858e+02
1089          	6.362866e+02
1090          	6.362874e+02
1091          	6.362882e+02
1092          	6.362890e+02
1093          	6.362898e+02
1094          	6.362906e+02
1095          	6.362913e+02
1096          	6.362921e+02
1097          	6.362929e+02
1098          	6.362936e+02
1099          	6.362944e+02
1100          	6.362951e+02
1101          	6.362959e+02
1102          	6.362966e+02
1103          	6.362973e+02
1104          	6.362981e+02
1105          	6.362988e+02
1106          	6.362995e+02
1107          	6.363002e+02
1108          	6.363009e+02
1109          	6.363016e+02
1110          	6.363023e+02
1111          	6.363030e+02
1112          	6.363037e+02
1113          	6.363044e+02
1114          	6.363050e+02
1115          	6.363057e+02
1116          	6.363064e+02
1117          	6.363070e+02
1118          	6.363077e+02
1119          	6.363083e+02
1120          	6.363090e+02
1121          	6.363096e+02
1122          	6.363103e+02
1123          	6.363109e+02
1124          	6.363115e+02
1125          	6.363122e+02
1126          	6.363128e+02
1127          	6.363134e+02
1128          	6.363140e+02
1129          	6.363146e+02
1130          	6.363152e+02
1131          	6.363158e+02
1132          	6.363164e+02
1133          	6.363170e+02
1134          	6.363176e+02
1135          	6.363182e+02
1136          	6.363187e+02
1137          	6.363193e+02
1138          	6.363199e+02
1139          	6.363204e+02
1140          	6.363210e+02
1141          	6.363216e+02
1142          	6.363221e+02
1143          	6.363227e+02
1144          	6.363232e+02
1145          	6.363237e+02
1146          	6.363243e+02
1147          	6.363248e+02
1148          	6.363253e+02
1149          	6.363259e+02
1150          	6.363264e+02
1151          	6.363269e+02
1152          	6.363274e+02
1153          	6.363279e+02
1154          	6.363284e+02
1155          	6.363289e+02
1156          	6.363294e+02
1157          	6.363299e+02
1158          	6.363304e+02
1159          	6.363309e+02
1160          	6.363314e+02
1161          	6.363319e+02
1162          	6.363324e+02
1163          	6.363328e+02
1164          	6.363333e+02
1165          	6.363338e+02
1166          	6.363342e+02
1167          	6.363347e+02
1168          	6.363352e+02
1169          	6.363356e+02
1170          	6.363361e+02
1171          	6.363365e+02
1172          	6.363370e+02
1173          	6.363374e+02
1174          	6.363378e+02
1175          	6.363383e+02
1176          	6.363387e+02
1177          	6.363391e+02
1178          	6.363396e+02
1179          	6.363400e+02
1180          	6.363404e+02
1181          	6.363408e+02
1182          	6.363412e+02
1183          	6.363417e+02
1184          	6.363421e+02
1185          	6.363425e+02
1186          	6.363429e+02
1187          	6.363433e+02
1188          	6.363437e+02
1189          	6.363441e+02
1190          	6.363445e+02
1191          	6.363449e+02
1192          	6.363452e+02
1193          	6.363456e+02
1194          	6.363460e+02
1195          	6.363464e+02
1196          	6.363468e+02
1197          	6.363471e+02
1198          	6.363475e+02
1199          	6.363479e+02
1200          	6.363482e+02
1201          	6.363486e+02
1202          	6.363490e+02
1203          	6.363493e+02
1204          	6.363497e+02
1205          	6.363500e+02
1206          	6.363504e+02
1207          	6.363507e+02
1208          	6.363511e+02
1209          	6.363514e+02
1210          	6.363518e+02
1211          	6.363521e+02
1212          	6.363524e+02
1213          	6.363528e+02
1214          	6.363531e+02
1215          	6.363534e+02
1216          	6.363538e+02
1217          	6.363541e+02
1218          	6.363544e+02
1219          	6.363547e+02
1220          	6.363551e+02
1221          	6.363554e+02
1222          	6.363557e+02
